0.4,Max14:9.0,Sherman12:9.0,Chris20:8.9,Danny19:9.0,Jeffrey1:9.1,Marcus17:8.9,Ryan18:9.0,Frank8:8.9,Joeseph9:9.1,Jose15:8.9,Martin16:9.1,Khoman 6:9.1,Alex2:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.1,John4:8.9
0.0,Max14:9.0,Sherman12:9.0,Chris20:8.8,Danny19:9.0,Jeffrey1:9.2,Marcus17:8.8,Ryan18:9.0,Frank8:8.8,Joeseph9:9.2,Jose15:8.8,Martin16:9.2,Khoman 6:9.2,Alex2:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.2,John4:8.8
1.7,Max14:8.9,Sherman12:8.9,Chris20:8.8,Danny19:9.5,Jeffrey1:9.1,Marcus17:8.9,Ryan18:9.1,Frank8:9.3,Joeseph9:9.1,Jose15:9.2,Martin16:8.9,Khoman 6:9.1,Alex2:8.5,Jonathan5:8.4,Tom11:8.7,Michael7:9.0,Vivien3:9.1,Jessica10:9.4,John4:9.0
1.1,Max14:8.8,Sherman12:8.8,Chris20:8.6,Danny19:9.9,Jeffrey1:9.2,Marcus17:8.8,Ryan18:9.2,Frank8:9.5,Joeseph9:9.2,Jose15:9.4,Martin16:8.9,Khoman 6:9.2,Alex2:8.1,Jonathan5:7.9,Tom11:8.4,Michael7:9.0,Vivien3:9.2,Jessica10:9.7,John4:9.0
1.1,Max14:8.8,Sherman12:8.7,Chris20:8.5,Danny19:10.2,Jeffrey1:9.3,Marcus17:8.8,Ryan18:9.2,Frank8:9.6,Joeseph9:9.2,Jose15:9.5,Martin16:8.9,Khoman 6:9.3,Alex2:7.8,Jonathan5:7.6,Tom11:8.2,Michael7:9.0,Vivien3:9.2,Jessica10:9.9,John4:9.0
0.9,Max14:8.8,Sherman12:8.6,Chris20:8.4,Danny19:10.5,Jeffrey1:9.4,Marcus17:8.8,Ryan18:9.2,Frank8:9.7,Joeseph9:9.2,Jose15:9.6,Martin16:8.9,Khoman 6:9.4,Alex2:7.5,Jonathan5:7.3,Tom11:8.0,Michael7:9.0,Vivien3:9.2,Jessica10:10.1,John4:9.0
0.7,Max14:8.8,Sherman12:8.6,Chris20:8.3,Danny19:10.7,Jeffrey1:9.5,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.2,Jose15:9.7,Martin16:8.9,Khoman 6:9.5,Alex2:7.3,Jonathan5:7.1,Tom11:7.9,Michael7:9.0,Vivien3:9.2,Jessica10:10.2,John4:9.0
0.7,Max14:8.8,Sherman12:8.6,Chris20:8.2,Danny19:10.8,Jeffrey1:9.5,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.3,Jose15:9.8,Martin16:8.9,Khoman 6:9.6,Alex2:7.2,Jonathan5:7.0,Tom11:7.8,Michael7:8.9,Vivien3:9.2,Jessica10:10.3,John4:9.0
0.7,Max14:8.8,Sherman12:8.6,Chris20:8.1,Danny19:10.9,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.3,Jose15:9.8,Martin16:8.9,Khoman 6:9.7,Alex2:7.1,Jonathan5:6.9,Tom11:7.8,Michael7:8.9,Vivien3:9.2,Jessica10:10.4,John4:9.0
0.5,Max14:8.8,Sherman12:8.6,Chris20:8.0,Danny19:11.0,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.4,Jose15:9.8,Martin16:8.9,Khoman 6:9.8,Alex2:7.0,Jonathan5:6.8,Tom11:7.7,Michael7:8.8,Vivien3:9.2,Jessica10:10.5,John4:9.0
0.3,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:11.0,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.5,Jose15:9.8,Martin16:8.9,Khoman 6:9.9,Alex2:7.0,Jonathan5:6.8,Tom11:7.7,Michael7:8.7,Vivien3:9.2,Jessica10:10.5,John4:9.0
0.3,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:11.1,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.5,Jose15:9.8,Martin16:8.9,Khoman 6:9.9,Alex2:6.9,Jonathan5:6.8,Tom11:7.7,Michael7:8.7,Vivien3:9.2,Jessica10:10.5,John4:9.0
0.3,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:11.1,Jeffrey1:9.6,Marcus17:8.8,Ryan18:9.2,Frank8:9.8,Joeseph9:9.5,Jose15:9.8,Martin16:8.9,Khoman 6:9.9,Alex2:6.9,Jonathan5:6.8,Tom11:7.7,Michael7:8.7,Vivien3:9.2,Jessica10:10.5,John4:9.0
1.2375,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:10.2,Jeffrey1:10.2,Marcus17:8.4,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.0,Tom11:7.8,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.1
1.225,Max14:9.0,Sherman12:8.5,Chris20:8.4,Danny19:10.3,Jeffrey1:10.3,Marcus17:8.4,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:9.0,Tom11:7.7,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.175,Max14:9.0,Sherman12:8.5,Chris20:8.4,Danny19:10.4,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.0,Tom11:7.6,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.1375,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.5,Jeffrey1:10.5,Marcus17:8.3,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.5,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.1375,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.6,Jeffrey1:10.5,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.5,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.125,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.7,Jeffrey1:10.5,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.4,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.125,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:10.8,Jeffrey1:10.5,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.4,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.1125,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.9,Jeffrey1:10.5,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.15,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.0,Jeffrey1:10.5,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.2,Vivien3:10.1,Jessica10:9.0,John4:8.0
1.0875,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.1,Jeffrey1:10.5,Marcus17:8.1,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.2,Vivien3:10.2,Jessica10:9.0,John4:8.0
1.0875,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.2,Jeffrey1:10.5,Marcus17:8.1,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.2,Vivien3:10.2,Jessica10:9.0,John4:8.0
1.075,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.3,Jeffrey1:10.5,Marcus17:8.1,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.2,Vivien3:10.2,Jessica10:9.0,John4:8.0
1.075,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:11.3,Jeffrey1:10.5,Marcus17:8.1,Karen13:9.4,Ryan18:8.9,Frank8:9.8,Joeseph9:9.0,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.3,Michael7:9.2,Vivien3:10.2,Jessica10:9.0,John4:8.0
1.8352941176470587,Max14:9.0,Sherman12:8.9,Chris20:8.9,Danny19:9.1,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.1,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.9,Michael7:9.0,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.811764705882353,Max14:9.0,Sherman12:8.8,Chris20:8.8,Danny19:9.2,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.0,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.7294117647058824,Max14:9.0,Sherman12:8.7,Chris20:8.7,Danny19:9.3,Jeffrey1:9.3,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.0,Jose15:9.3,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.7,Michael7:9.0,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.6,Max14:9.0,Sherman12:8.6,Chris20:8.7,Danny19:9.4,Jeffrey1:9.4,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.5176470588235293,Max14:9.0,Sherman12:8.6,Chris20:8.6,Danny19:9.5,Jeffrey1:9.5,Marcus17:8.5,Karen13:9.4,Ryan18:9.0,Frank8:9.5,Joeseph9:9.0,Jose15:9.5,Martin16:9.0,Khoman 6:9.0,Alex2:8.1,Jonathan5:9.0,Tom11:8.5,Michael7:9.0,Vivien3:9.5,Jessica10:9.0,John4:8.5
1.4705882352941178,Max14:9.0,Sherman12:8.6,Chris20:8.5,Danny19:9.6,Jeffrey1:9.6,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.6,Joeseph9:9.0,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.6,Jessica10:9.0,John4:8.4
1.4470588235294117,Max14:9.0,Sherman12:8.5,Chris20:8.4,Danny19:9.7,Jeffrey1:9.7,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.7,Joeseph9:9.0,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.9,Jonathan5:9.0,Tom11:8.3,Michael7:9.0,Vivien3:9.7,Jessica10:9.0,John4:8.3
1.388235294117647,Max14:9.0,Sherman12:8.5,Chris20:8.4,Danny19:9.8,Jeffrey1:9.8,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.8,Joeseph9:9.0,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.0,Tom11:8.2,Michael7:9.0,Vivien3:9.8,Jessica10:9.0,John4:8.2
1.388235294117647,Max14:9.0,Sherman12:8.5,Chris20:8.3,Danny19:9.9,Jeffrey1:9.9,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.9,Joeseph9:9.0,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.0,Tom11:8.1,Michael7:9.0,Vivien3:9.9,Jessica10:9.1,John4:8.1
1.3294117647058823,Max14:9.0,Sherman12:8.5,Chris20:8.2,Danny19:10.0,Jeffrey1:10.0,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:10.0,Joeseph9:9.0,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.0,Tom11:8.0,Michael7:9.0,Vivien3:10.0,Jessica10:9.1,John4:8.0
1.2941176470588236,Max14:9.0,Sherman12:8.5,Chris20:8.1,Danny19:10.1,Jeffrey1:10.1,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:10.0,Joeseph9:9.0,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.0,Tom11:7.9,Michael7:9.0,Vivien3:10.0,Jessica10:9.1,John4:7.9
1.2705882352941176,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.2,Jeffrey1:10.2,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:10.1,Joeseph9:9.0,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:9.0,Tom11:7.8,Michael7:9.0,Vivien3:10.1,Jessica10:9.1,John4:7.8
1.2588235294117647,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.3,Jeffrey1:10.3,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.0,Tom11:7.7,Michael7:9.0,Vivien3:10.1,Jessica10:9.1,John4:7.7
1.188235294117647,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.4,Jeffrey1:10.4,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.6,Michael7:9.0,Vivien3:10.2,Jessica10:9.1,John4:7.6
1.1764705882352942,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.5,Jeffrey1:10.4,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.1,John4:7.6
1.1647058823529413,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.6,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.1294117647058823,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.7,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.3,Jessica10:9.2,John4:7.6
1.1294117647058823,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.8,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.3,Jessica10:9.2,John4:7.6
1.1294117647058823,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:10.9,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.3,Jessica10:9.2,John4:7.6
1.1176470588235294,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:11.0,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.3,Jessica10:9.2,John4:7.6
1.1176470588235294,Max14:9.0,Sherman12:8.5,Chris20:8.0,Danny19:11.0,Jeffrey1:10.4,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.3,Jessica10:9.2,John4:7.6
1.788888888888889,Max14:9.0,Sherman12:8.9,Chris20:8.9,Danny19:9.1,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.1,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.9,Michael7:9.0,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.7666666666666666,Max14:9.0,Sherman12:8.8,Chris20:8.8,Danny19:9.2,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.0,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.6888888888888889,Max14:9.0,Sherman12:8.7,Chris20:8.7,Danny19:9.3,Jeffrey1:9.3,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.0,Jose15:9.3,Martin16:9.0,Khoman 6:9.0,Alex2:8.5,Jonathan5:9.0,Tom11:8.7,Michael7:9.0,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.5888888888888888,Max14:9.0,Sherman12:8.6,Chris20:8.6,Danny19:9.4,Jeffrey1:9.4,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.5,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:9.5,Jeffrey1:9.5,Marcus17:8.5,Karen13:9.4,Ryan18:9.0,Frank8:9.5,Joeseph9:9.0,Jose15:9.5,Martin16:9.0,Khoman 6:9.0,Alex2:8.3,Jonathan5:9.0,Tom11:8.5,Michael7:9.0,Vivien3:9.5,Jessica10:9.0,John4:8.5
1.4666666666666666,Max14:9.0,Sherman12:8.4,Chris20:8.4,Danny19:9.6,Jeffrey1:9.6,Marcus17:8.4,Karen13:9.4,Ryan18:9.0,Frank8:9.6,Joeseph9:9.0,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.6,Jessica10:9.0,John4:8.4
1.4222222222222223,Max14:9.0,Sherman12:8.4,Chris20:8.3,Danny19:9.7,Jeffrey1:9.7,Marcus17:8.3,Karen13:9.4,Ryan18:9.0,Frank8:9.7,Joeseph9:9.0,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:8.1,Jonathan5:9.0,Tom11:8.3,Michael7:9.0,Vivien3:9.7,Jessica10:9.0,John4:8.3
1.3666666666666667,Max14:9.0,Sherman12:8.4,Chris20:8.3,Danny19:9.8,Jeffrey1:9.8,Marcus17:8.2,Karen13:9.4,Ryan18:9.0,Frank8:9.8,Joeseph9:9.0,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.0,Tom11:8.2,Michael7:9.0,Vivien3:9.8,Jessica10:9.0,John4:8.2
1.3222222222222222,Max14:9.0,Sherman12:8.4,Chris20:8.2,Danny19:9.9,Jeffrey1:9.9,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:9.9,Joeseph9:9.0,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.9,Jonathan5:9.0,Tom11:8.1,Michael7:9.0,Vivien3:9.9,Jessica10:9.0,John4:8.1
1.288888888888889,Max14:9.0,Sherman12:8.4,Chris20:8.1,Danny19:10.0,Jeffrey1:10.0,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.0,Joeseph9:9.0,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.0,Tom11:8.0,Michael7:9.0,Vivien3:10.0,Jessica10:9.0,John4:8.0
1.2555555555555555,Max14:9.0,Sherman12:8.4,Chris20:8.0,Danny19:10.1,Jeffrey1:10.1,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.1,Joeseph9:9.0,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.0,Tom11:7.9,Michael7:9.0,Vivien3:10.1,Jessica10:9.0,John4:7.9
1.2333333333333334,Max14:9.0,Sherman12:8.4,Chris20:8.0,Danny19:10.2,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.0,Tom11:7.8,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.8
1.1888888888888889,Max14:9.0,Sherman12:8.4,Chris20:8.0,Danny19:10.3,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.0,Tom11:7.7,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.8
1.1777777777777778,Max14:9.0,Sherman12:8.4,Chris20:7.9,Danny19:10.4,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:9.0,Tom11:7.6,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.7
1.1555555555555554,Max14:9.0,Sherman12:8.4,Chris20:7.9,Danny19:10.5,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.1555555555555554,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:10.6,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.1444444444444444,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:10.7,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.1333333333333333,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:10.8,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.1222222222222222,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:10.9,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.1,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:11.0,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.1,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:11.0,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.0888888888888888,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:11.1,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.0888888888888888,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:11.1,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:9.0,Tom11:7.5,Michael7:9.0,Vivien3:10.2,Jessica10:9.0,John4:7.6
1.763157894736842,Max14:9.0,Sherman12:8.9,Chris20:8.9,Danny19:9.1,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.1,Martin16:9.0,Khoman 6:9.0,Alex2:8.9,Jonathan5:9.0,Tom11:8.9,Michael7:9.0,Vivien3:9.1,Jessica10:9.0,John4:8.9
