1.1375,Max14:9.0,Sherman12:8.4,Chris20:7.8,Danny19:10.5,Jeffrey1:10.6,Marcus17:7.8,Karen13:9.4,Ryan18:8.9,Frank8:10.2,Joeseph9:9.0,Jose15:10.6,Martin16:9.0,Khoman 6:8.8,Alex2:7.5,Jonathan5:9.2,Tom11:7.4,Michael7:9.4,Vivien3:10.2,Jessica10:9.1,John4:7.8
1.0625,Max14:9.0,Sherman12:8.4,Chris20:7.7,Danny19:10.6,Jeffrey1:10.7,Marcus17:7.7,Karen13:9.4,Ryan18:8.8,Frank8:10.3,Joeseph9:9.0,Jose15:10.7,Martin16:9.0,Khoman 6:8.8,Alex2:7.4,Jonathan5:9.3,Tom11:7.3,Michael7:9.4,Vivien3:10.3,Jessica10:9.1,John4:7.7
1.0125,Max14:9.0,Sherman12:8.3,Chris20:7.6,Danny19:10.7,Jeffrey1:10.8,Marcus17:7.7,Karen13:9.4,Ryan18:8.8,Frank8:10.4,Joeseph9:9.0,Jose15:10.8,Martin16:9.0,Khoman 6:8.8,Alex2:7.3,Jonathan5:9.3,Tom11:7.2,Michael7:9.4,Vivien3:10.4,Jessica10:9.2,John4:7.7
0.9625,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:10.8,Jeffrey1:10.8,Marcus17:7.7,Karen13:9.4,Ryan18:8.8,Frank8:10.5,Joeseph9:9.0,Jose15:10.9,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.3,Tom11:7.1,Michael7:9.4,Vivien3:10.5,Jessica10:9.2,John4:7.7
0.975,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:10.9,Jeffrey1:10.8,Marcus17:7.7,Karen13:9.4,Ryan18:8.8,Frank8:10.5,Joeseph9:9.0,Jose15:10.9,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.5,Jessica10:9.2,John4:7.6
0.925,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.0,Jeffrey1:10.8,Marcus17:7.7,Karen13:9.4,Ryan18:8.8,Frank8:10.5,Joeseph9:9.0,Jose15:11.0,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.6,Jessica10:9.2,John4:7.6
0.9375,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.1,Jeffrey1:10.8,Marcus17:7.7,Karen13:9.4,Ryan18:8.8,Frank8:10.6,Joeseph9:9.0,Jose15:11.1,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.6,Jessica10:9.2,John4:7.6
0.9375,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.2,Jeffrey1:10.8,Marcus17:7.6,Karen13:9.4,Ryan18:8.8,Frank8:10.6,Joeseph9:9.0,Jose15:11.2,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.6,Jessica10:9.2,John4:7.6
0.9,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.3,Jeffrey1:10.8,Marcus17:7.6,Karen13:9.4,Ryan18:8.8,Frank8:10.6,Joeseph9:9.0,Jose15:11.2,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.7,Jessica10:9.2,John4:7.6
0.95,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.4,Jeffrey1:10.8,Marcus17:7.6,Karen13:9.4,Ryan18:8.7,Frank8:10.7,Joeseph9:9.0,Jose15:11.2,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.7,Jessica10:9.3,John4:7.6
0.9625,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.5,Jeffrey1:10.8,Marcus17:7.6,Karen13:9.4,Ryan18:8.7,Frank8:10.7,Joeseph9:9.0,Jose15:11.2,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.4,Vivien3:10.8,Jessica10:9.3,John4:7.6
0.9375,Max14:9.0,Sherman12:8.3,Chris20:7.5,Danny19:11.5,Jeffrey1:10.8,Marcus17:7.6,Karen13:9.4,Ryan18:8.7,Frank8:10.7,Joeseph9:9.0,Jose15:11.3,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.5,Tom11:7.0,Michael7:9.4,Vivien3:10.8,Jessica10:9.3,John4:7.6
0.925,Max14:9.0,Sherman12:8.2,Chris20:7.5,Danny19:11.6,Jeffrey1:10.8,Marcus17:7.6,Karen13:9.4,Ryan18:8.7,Frank8:10.7,Joeseph9:9.0,Jose15:11.3,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.5,Tom11:7.0,Michael7:9.4,Vivien3:10.8,Jessica10:9.3,John4:7.6
0.9375,Max14:9.0,Sherman12:8.2,Chris20:7.5,Danny19:11.6,Jeffrey1:10.8,Marcus17:7.5,Karen13:9.4,Ryan18:8.7,Frank8:10.7,Joeseph9:9.0,Jose15:11.3,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.5,Tom11:7.0,Michael7:9.4,Vivien3:10.9,Jessica10:9.3,John4:7.6
0.9375,Max14:9.0,Sherman12:8.2,Chris20:7.5,Danny19:11.6,Jeffrey1:10.8,Marcus17:7.5,Karen13:9.4,Ryan18:8.7,Frank8:10.7,Joeseph9:9.0,Jose15:11.3,Martin16:9.0,Khoman 6:8.8,Alex2:7.2,Jonathan5:9.5,Tom11:7.0,Michael7:9.4,Vivien3:10.9,Jessica10:9.3,John4:7.6
1.8235294117647058,Max14:9.0,Sherman12:8.9,Chris20:8.9,Danny19:9.2,Jeffrey1:9.2,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.1,Jessica10:9.1,John4:8.9
1.7529411764705882,Max14:9.0,Sherman12:8.8,Chris20:8.8,Danny19:9.4,Jeffrey1:9.4,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.2,Jessica10:9.2,John4:8.8
1.588235294117647,Max14:9.0,Sherman12:8.7,Chris20:8.7,Danny19:9.6,Jeffrey1:9.6,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.2,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.3,Jessica10:9.2,John4:8.7
1.4588235294117646,Max14:9.0,Sherman12:8.6,Chris20:8.6,Danny19:9.7,Jeffrey1:9.8,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.2,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.2,Michael7:9.0,Vivien3:9.4,Jessica10:9.2,John4:8.6
1.411764705882353,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:9.8,Jeffrey1:9.9,Marcus17:8.5,Karen13:9.5,Ryan18:9.0,Frank8:9.5,Joeseph9:9.2,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:8.1,Jonathan5:9.0,Tom11:8.1,Michael7:9.0,Vivien3:9.5,Jessica10:9.2,John4:8.5
1.3647058823529412,Max14:9.0,Sherman12:8.4,Chris20:8.4,Danny19:9.9,Jeffrey1:10.0,Marcus17:8.4,Karen13:9.6,Ryan18:9.0,Frank8:9.6,Joeseph9:9.2,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.0,Tom11:8.0,Michael7:9.1,Vivien3:9.6,Jessica10:9.3,John4:8.4
1.3176470588235294,Max14:8.9,Sherman12:8.4,Chris20:8.3,Danny19:10.0,Jeffrey1:10.1,Marcus17:8.3,Karen13:9.6,Ryan18:9.0,Frank8:9.7,Joeseph9:9.2,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.9,Jonathan5:9.0,Tom11:7.9,Michael7:9.1,Vivien3:9.7,Jessica10:9.3,John4:8.3
1.2588235294117647,Max14:8.9,Sherman12:8.4,Chris20:8.2,Danny19:10.1,Jeffrey1:10.2,Marcus17:8.2,Karen13:9.6,Ryan18:9.0,Frank8:9.8,Joeseph9:9.2,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.0,Tom11:7.8,Michael7:9.1,Vivien3:9.8,Jessica10:9.3,John4:8.2
1.2470588235294118,Max14:8.9,Sherman12:8.3,Chris20:8.1,Danny19:10.2,Jeffrey1:10.3,Marcus17:8.1,Karen13:9.6,Ryan18:9.0,Frank8:9.9,Joeseph9:9.2,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.0,Tom11:7.7,Michael7:9.1,Vivien3:9.9,Jessica10:9.4,John4:8.1
1.1764705882352942,Max14:8.9,Sherman12:8.3,Chris20:8.0,Danny19:10.3,Jeffrey1:10.4,Marcus17:8.0,Karen13:9.7,Ryan18:9.0,Frank8:10.0,Joeseph9:9.2,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.0,Tom11:7.6,Michael7:9.1,Vivien3:10.0,Jessica10:9.4,John4:8.0
1.1529411764705881,Max14:8.9,Sherman12:8.3,Chris20:7.9,Danny19:10.4,Jeffrey1:10.5,Marcus17:7.9,Karen13:9.7,Ryan18:9.0,Frank8:10.1,Joeseph9:9.2,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.1,Tom11:7.5,Michael7:9.1,Vivien3:10.1,Jessica10:9.4,John4:7.9
1.1411764705882352,Max14:8.9,Sherman12:8.3,Chris20:7.8,Danny19:10.5,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.7,Ryan18:9.0,Frank8:10.2,Joeseph9:9.2,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:9.1,Tom11:7.4,Michael7:9.1,Vivien3:10.2,Jessica10:9.4,John4:7.8
1.1294117647058823,Max14:8.9,Sherman12:8.3,Chris20:7.7,Danny19:10.6,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.7,Ryan18:9.0,Frank8:10.3,Joeseph9:9.2,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.2,Tom11:7.3,Michael7:9.1,Vivien3:10.3,Jessica10:9.4,John4:7.7
1.011764705882353,Max14:8.9,Sherman12:8.3,Chris20:7.6,Danny19:10.7,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.4,Joeseph9:9.2,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.2,Tom11:7.2,Michael7:9.1,Vivien3:10.4,Jessica10:9.4,John4:7.6
1.0235294117647058,Max14:8.9,Sherman12:8.3,Chris20:7.5,Danny19:10.8,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.5,Joeseph9:9.2,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.3,Tom11:7.1,Michael7:9.1,Vivien3:10.5,Jessica10:9.4,John4:7.6
0.9647058823529412,Max14:8.8,Sherman12:8.3,Chris20:7.5,Danny19:10.9,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.6,Joeseph9:9.2,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.3,Tom11:7.0,Michael7:9.1,Vivien3:10.6,Jessica10:9.4,John4:7.5
0.9647058823529412,Max14:8.8,Sherman12:8.3,Chris20:7.4,Danny19:11.0,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.6,Joeseph9:9.2,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.3,Tom11:7.0,Michael7:9.1,Vivien3:10.6,Jessica10:9.4,John4:7.5
0.9529411764705882,Max14:8.8,Sherman12:8.3,Chris20:7.4,Danny19:11.1,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.1,Vivien3:10.6,Jessica10:9.4,John4:7.5
0.9529411764705882,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.2,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.4,Tom11:7.0,Michael7:9.1,Vivien3:10.6,Jessica10:9.4,John4:7.5
0.9529411764705882,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.3,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.5,Tom11:7.0,Michael7:9.1,Vivien3:10.6,Jessica10:9.4,John4:7.5
0.9294117647058824,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.4,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.5,Tom11:7.0,Michael7:9.2,Vivien3:10.7,Jessica10:9.4,John4:7.5
0.9411764705882353,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.5,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.6,Tom11:6.9,Michael7:9.2,Vivien3:10.7,Jessica10:9.4,John4:7.5
0.9176470588235294,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.5,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.7,Tom11:6.9,Michael7:9.2,Vivien3:10.7,Jessica10:9.4,John4:7.5
0.9411764705882353,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.5,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.7,Joeseph9:9.2,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.7,Tom11:6.9,Michael7:9.2,Vivien3:10.8,Jessica10:9.4,John4:7.5
0.9176470588235294,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.6,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.8,Joeseph9:9.2,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.7,Tom11:6.9,Michael7:9.2,Vivien3:10.8,Jessica10:9.4,John4:7.5
0.9176470588235294,Max14:8.8,Sherman12:8.3,Chris20:7.3,Danny19:11.6,Jeffrey1:10.7,Marcus17:7.8,Karen13:9.7,Ryan18:9.0,Frank8:10.8,Joeseph9:9.2,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:9.7,Tom11:6.9,Michael7:9.2,Vivien3:10.8,Jessica10:9.4,John4:7.5
1.788888888888889,Max14:9.0,Sherman12:8.9,Chris20:8.9,Danny19:9.2,Jeffrey1:9.2,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.9
1.7333333333333334,Max14:9.0,Sherman12:8.8,Chris20:8.8,Danny19:9.4,Jeffrey1:9.4,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.8
1.5222222222222221,Max14:9.0,Sherman12:8.7,Chris20:8.7,Danny19:9.6,Jeffrey1:9.6,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.3,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.5,Jessica10:9.0,John4:8.7
1.4333333333333333,Max14:9.0,Sherman12:8.6,Chris20:8.6,Danny19:9.7,Jeffrey1:9.7,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.3,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.3,Jonathan5:9.0,Tom11:8.3,Michael7:9.0,Vivien3:9.6,Jessica10:9.0,John4:8.6
1.3666666666666667,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:9.8,Jeffrey1:9.8,Marcus17:8.5,Karen13:9.5,Ryan18:8.9,Frank8:9.5,Joeseph9:9.3,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.2,Michael7:9.1,Vivien3:9.7,Jessica10:9.0,John4:8.5
1.3333333333333333,Max14:9.0,Sherman12:8.4,Chris20:8.4,Danny19:9.9,Jeffrey1:9.9,Marcus17:8.4,Karen13:9.6,Ryan18:8.8,Frank8:9.6,Joeseph9:9.3,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:8.1,Jonathan5:9.0,Tom11:8.1,Michael7:9.1,Vivien3:9.8,Jessica10:9.1,John4:8.4
1.3111111111111111,Max14:9.0,Sherman12:8.3,Chris20:8.3,Danny19:10.0,Jeffrey1:10.0,Marcus17:8.3,Karen13:9.6,Ryan18:8.8,Frank8:9.7,Joeseph9:9.3,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.0,Tom11:8.0,Michael7:9.1,Vivien3:9.9,Jessica10:9.2,John4:8.3
1.2777777777777777,Max14:9.0,Sherman12:8.2,Chris20:8.2,Danny19:10.1,Jeffrey1:10.1,Marcus17:8.2,Karen13:9.6,Ryan18:8.8,Frank8:9.8,Joeseph9:9.3,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.9,Jonathan5:9.0,Tom11:7.9,Michael7:9.1,Vivien3:10.0,Jessica10:9.2,John4:8.2
1.2222222222222223,Max14:9.0,Sherman12:8.2,Chris20:8.1,Danny19:10.2,Jeffrey1:10.2,Marcus17:8.1,Karen13:9.6,Ryan18:8.8,Frank8:9.9,Joeseph9:9.3,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.0,Tom11:7.8,Michael7:9.1,Vivien3:10.1,Jessica10:9.2,John4:8.1
1.1555555555555554,Max14:9.0,Sherman12:8.1,Chris20:8.0,Danny19:10.3,Jeffrey1:10.3,Marcus17:8.1,Karen13:9.6,Ryan18:8.7,Frank8:10.0,Joeseph9:9.3,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.0,Tom11:7.7,Michael7:9.1,Vivien3:10.2,Jessica10:9.3,John4:8.0
1.1111111111111112,Max14:9.0,Sherman12:8.1,Chris20:7.9,Danny19:10.4,Jeffrey1:10.4,Marcus17:8.0,Karen13:9.6,Ryan18:8.7,Frank8:10.1,Joeseph9:9.3,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.1,Tom11:7.6,Michael7:9.1,Vivien3:10.3,Jessica10:9.3,John4:7.9
1.1,Max14:9.0,Sherman12:8.1,Chris20:7.8,Danny19:10.5,Jeffrey1:10.5,Marcus17:8.0,Karen13:9.6,Ryan18:8.7,Frank8:10.2,Joeseph9:9.3,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.1,Tom11:7.5,Michael7:9.1,Vivien3:10.4,Jessica10:9.3,John4:7.8
1.0444444444444445,Max14:9.0,Sherman12:8.1,Chris20:7.7,Danny19:10.6,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.3,Joeseph9:9.3,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:9.2,Tom11:7.4,Michael7:9.1,Vivien3:10.5,Jessica10:9.3,John4:7.7
1.011111111111111,Max14:9.0,Sherman12:8.1,Chris20:7.6,Danny19:10.7,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.4,Joeseph9:9.3,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.3,Tom11:7.3,Michael7:9.1,Vivien3:10.6,Jessica10:9.3,John4:7.7
0.9888888888888889,Max14:9.0,Sherman12:8.1,Chris20:7.5,Danny19:10.8,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.5,Joeseph9:9.3,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.4,Tom11:7.2,Michael7:9.1,Vivien3:10.7,Jessica10:9.3,John4:7.7
0.9555555555555556,Max14:9.0,Sherman12:8.1,Chris20:7.4,Danny19:10.9,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.6,Joeseph9:9.3,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.5,Tom11:7.1,Michael7:9.1,Vivien3:10.8,Jessica10:9.3,John4:7.7
0.9444444444444444,Max14:9.0,Sherman12:8.1,Chris20:7.4,Danny19:11.0,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.6,Tom11:7.0,Michael7:9.1,Vivien3:10.9,Jessica10:9.3,John4:7.6
0.9444444444444444,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.1,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.6,Tom11:7.0,Michael7:9.1,Vivien3:10.9,Jessica10:9.3,John4:7.6
0.9333333333333333,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.2,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.7,Tom11:7.0,Michael7:9.1,Vivien3:10.9,Jessica10:9.3,John4:7.5
0.9444444444444444,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.3,Jeffrey1:10.6,Marcus17:7.9,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.7,Tom11:7.0,Michael7:9.1,Vivien3:10.9,Jessica10:9.3,John4:7.5
0.9333333333333333,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.4,Jeffrey1:10.6,Marcus17:7.8,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.7,Tom11:7.0,Michael7:9.1,Vivien3:10.9,Jessica10:9.3,John4:7.5
0.9,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.5,Jeffrey1:10.6,Marcus17:7.7,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.7,Tom11:7.0,Michael7:9.1,Vivien3:10.9,Jessica10:9.3,John4:7.4
0.8888888888888888,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.6,Jeffrey1:10.6,Marcus17:7.7,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.7,Tom11:6.9,Michael7:9.1,Vivien3:10.9,Jessica10:9.4,John4:7.4
0.8888888888888888,Max14:9.0,Sherman12:8.1,Chris20:7.3,Danny19:11.6,Jeffrey1:10.6,Marcus17:7.7,Karen13:9.6,Ryan18:8.7,Frank8:10.7,Joeseph9:9.3,Jose15:11.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:9.7,Tom11:6.9,Michael7:9.1,Vivien3:10.9,Jessica10:9.4,John4:7.4
1.763157894736842,Max14:9.0,Sherman12:8.9,Chris20:8.9,Danny19:9.2,Jeffrey1:9.2,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.1,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.2,Jessica10:9.0,John4:8.9
1.7105263157894737,Max14:9.0,Sherman12:8.8,Chris20:8.8,Danny19:9.4,Jeffrey1:9.4,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.2,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.0,Tom11:8.6,Michael7:9.0,Vivien3:9.4,Jessica10:9.0,John4:8.8
1.5105263157894737,Max14:9.0,Sherman12:8.7,Chris20:8.7,Danny19:9.5,Jeffrey1:9.6,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.3,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.0,Tom11:8.4,Michael7:9.0,Vivien3:9.5,Jessica10:9.0,John4:8.7
1.4473684210526316,Max14:9.0,Sherman12:8.6,Chris20:8.6,Danny19:9.6,Jeffrey1:9.7,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.4,Joeseph9:9.3,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:8.3,Jonathan5:9.0,Tom11:8.3,Michael7:9.0,Vivien3:9.6,Jessica10:9.0,John4:8.6
1.3631578947368421,Max14:9.0,Sherman12:8.5,Chris20:8.5,Danny19:9.7,Jeffrey1:9.8,Marcus17:8.5,Karen13:9.5,Ryan18:9.0,Frank8:9.5,Joeseph9:9.3,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.0,Tom11:8.2,Michael7:9.0,Vivien3:9.7,Jessica10:9.0,John4:8.5
